country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-19,-48,-27,-42,-50,-47,25
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-20,-48,-27,-42,-50,-47,25
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-21,-49,-26,-42,-50,-45,25
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-22,-41,-12,-34,-36,-27,17
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-23,-94,-93,-89,-90,-73,31
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-24,-44,-23,-35,-47,-45,22
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-25,-47,-26,-40,-49,-46,24
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-26,-47,-28,-41,-51,-45,24
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-27,-49,-27,-42,-50,-45,24
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-28,-48,-24,-40,-48,-43,24
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-29,-40,-10,-33,-35,-26,16
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-30,-94,-93,-88,-90,-72,31
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-08-31,-42,-20,-34,-45,-44,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-01,-45,-22,-38,-48,-45,23
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-02,-46,-26,-41,-50,-45,24
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-03,-47,-26,-40,-49,-45,24
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-04,-46,-25,-40,-48,-43,24
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-05,-38,-9,-30,-33,-27,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-06,-94,-93,-88,-90,-73,31
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-07,-42,-22,-33,-45,-44,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-08,-45,-25,-36,-48,-46,22
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-09,-45,-27,-37,-50,-44,22
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-10,-46,-27,-38,-50,-45,23
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-11,-47,-27,-39,-49,-43,24
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-12,-38,-10,-29,-34,-25,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-13,-93,-92,-86,-90,-72,31
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-14,-42,-23,-33,-45,-40,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-15,-44,-24,-37,-48,-42,22
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-16,-44,-27,-37,-48,-42,23
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-17,-46,-27,-37,-48,-43,23
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-18,-46,-26,-39,-47,-41,23
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-19,-39,-16,-31,-33,-25,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-20,-70,-52,-60,-68,-41,24
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-21,-43,-25,-35,-44,-42,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-22,-46,-26,-39,-47,-43,22
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-23,-47,-28,-42,-47,-42,23
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-24,-48,-27,-41,-47,-42,23
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-25,-47,-25,-40,-45,-40,23
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-26,-41,-16,-34,-31,-23,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-27,-67,-47,-58,-59,-34,22
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-28,-45,-26,-38,-44,-41,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-29,-46,-26,-40,-45,-42,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-09-30,-46,-24,-41,-46,-41,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-01,-46,-22,-40,-44,-40,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-02,-46,-23,-40,-44,-39,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-03,-40,-14,-34,-31,-23,14
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-04,-65,-41,-55,-55,-32,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-05,-42,-22,-35,-42,-40,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-06,-45,-25,-37,-44,-41,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-07,-45,-26,-39,-45,-40,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-08,-49,-28,-42,-47,-42,22
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-09,-46,-25,-40,-44,-39,22
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-10,-39,-17,-31,-31,-20,14
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-11,-62,-41,-51,-53,-28,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-12,-43,-25,-35,-42,-39,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-13,-46,-27,-39,-45,-40,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-14,-44,-25,-38,-44,-39,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-15,-43,-21,-37,-43,-39,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-16,-44,-21,-36,-41,-37,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-17,-38,-14,-31,-29,-21,13
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-18,-61,-37,-50,-50,-28,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-19,-42,-23,-35,-41,-38,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-20,-42,-22,-35,-42,-39,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-21,-42,-23,-36,-43,-38,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-22,-43,-22,-35,-41,-38,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-23,-43,-20,-35,-41,-36,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-24,-36,-13,-28,-28,-19,13
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-25,-58,-35,-46,-48,-26,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-26,-41,-22,-32,-40,-37,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-27,-41,-21,-34,-42,-38,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-28,-41,-22,-36,-43,-36,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-29,-42,-21,-37,-42,-37,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-30,-42,-19,-36,-41,-35,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-10-31,-36,-9,-30,-29,-17,12
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-01,-59,-35,-51,-50,-27,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-02,-39,-20,-34,-41,-37,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-03,-40,-20,-35,-42,-38,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-04,-40,-21,-36,-43,-36,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-05,-40,-20,-35,-42,-37,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-06,-41,-21,-37,-42,-35,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-07,-34,-13,-29,-30,-17,12
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-08,-55,-33,-44,-48,-22,17
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-09,-39,-22,-33,-42,-36,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-10,-42,-21,-35,-43,-37,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-11,-41,-22,-35,-44,-36,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-12,-41,-21,-30,-41,-36,20
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-13,-46,-24,-42,-45,-35,21
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-14,-34,-13,-27,-29,-17,12
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-15,-52,-31,-43,-48,-21,17
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-16,-39,-21,-33,-42,-35,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-17,-41,-22,-35,-43,-36,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-18,-39,-21,-34,-42,-35,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-19,-39,-20,-34,-41,-35,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-20,-39,-19,-35,-39,-33,19
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-21,-32,-13,-29,-28,-15,12
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-22,-44,-25,-38,-40,-16,14
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-23,-37,-21,-33,-40,-34,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-24,-37,-19,-32,-39,-35,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-25,-36,-19,-33,-41,-33,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-26,-38,-20,-32,-40,-34,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-27,-36,-18,-33,-37,-32,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-28,-30,-12,-29,-26,-14,11
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-29,-40,-23,-37,-37,-13,13
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-11-30,-34,-16,-29,-37,-32,17
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-01,-33,-13,-29,-43,-34,17
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-02,-33,-14,-30,-41,-32,17
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-03,-34,-15,-31,-39,-32,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-04,-35,-14,-32,-39,-30,18
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-05,-26,-7,-27,-26,-12,10
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-06,-34,-18,-35,-35,-9,11
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-07,-31,-16,-28,-35,-33,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-08,-32,-15,-35,-48,-55,23
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-09,-33,-16,-30,-36,-31,16
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-10,-33,-14,-28,-34,-32,17
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-11,-34,-14,-32,-34,-30,16
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-12,-26,-8,-26,-21,-11,10
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-13,-32,-16,-33,-29,-5,11
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-14,-30,-14,-28,-36,-31,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-15,-27,-8,-26,-33,-32,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-16,-28,-9,-27,-33,-30,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-17,-27,-7,-26,-31,-30,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-18,-28,-6,-28,-29,-28,14
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-19,-20,0,-21,-13,-9,8
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-20,-24,-6,-28,-18,3,9
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-21,-21,-2,-23,-28,-29,12
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-22,-19,5,-20,-26,-30,12
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-23,-14,18,-14,-20,-27,10
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-24,-41,7,-43,-50,-54,25
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-25,-82,-70,-67,-80,-81,37
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-26,-34,-15,-35,-34,-19,12
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-27,-39,-22,-37,-34,-4,12
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-28,-29,-14,-27,-34,-31,15
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-29,-27,-8,-27,-33,-32,14
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-30,-22,4,-24,-28,-29,12
PE,Peru,Lima Province,"",,PE-LMA,,ChIJSRRF8k7BBZERGaqtInjbr-s,2020-12-31,-38,10,-40,-46,-51,23
