country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-10,-36,5,-23,-36,-31,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-11,-36,5,-22,-36,-31,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-12,-37,6,-18,-36,-30,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-13,-36,9,-18,-35,-30,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-14,-36,10,-6,-31,-27,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-15,-33,11,-37,-25,-7,9
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-16,-48,-6,-52,-42,-9,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-17,-41,-3,-43,-39,-31,16
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-18,-43,-4,-47,-40,-31,16
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-19,-39,1,-32,-37,-29,16
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-20,-39,5,-41,-38,-31,16
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-21,-46,-2,-44,-41,-30,18
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-22,-33,12,-52,-30,-9,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-23,-41,1,-38,-37,-4,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-24,-35,3,-28,-35,-28,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-25,-35,4,-31,-36,-29,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-26,-35,5,-19,-34,-27,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-27,-34,9,-10,-34,-27,14
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-28,-34,11,1,-30,-24,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-29,-27,15,-18,-20,-2,6
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-30,-37,4,-13,-30,0,6
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-08-31,-36,3,-26,-35,-28,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-01,-35,7,-27,-35,-28,14
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-02,-33,9,-17,-33,-27,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-03,-30,16,-8,-31,-27,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-04,-30,17,-3,-27,-24,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-05,-23,23,-23,-16,-4,5
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-06,-34,9,-14,-27,-2,5
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-07,-49,-13,-22,-61,-69,18
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-08,-34,8,-27,-32,-28,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-09,-33,10,-16,-31,-27,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-10,-29,17,-7,-29,-26,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-11,-31,14,1,-26,-23,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-12,-25,16,-21,-17,-2,7
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-13,-34,6,-18,-27,-1,6
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-14,-34,2,-22,-32,-25,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-15,-34,6,-30,-33,-25,14
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-16,-34,4,-14,-31,-25,14
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-17,-32,10,-13,-31,-25,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-18,-32,11,-8,-28,-22,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-19,-24,16,-22,-16,-1,7
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-20,-39,1,-42,-32,-3,8
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-21,-37,-1,-42,-34,-27,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-22,-40,-1,-49,-36,-28,16
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-23,-38,5,-32,-32,-25,15
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-24,-35,10,-23,-30,-24,14
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-25,-34,14,-11,-26,-20,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-26,-29,15,-30,-16,1,6
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-27,-38,4,-25,-24,1,6
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-28,-41,-1,-36,-33,-25,14
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-29,-38,5,-32,-31,-24,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-09-30,-35,12,-20,-28,-24,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-01,-32,21,-15,-27,-22,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-02,-32,17,-6,-20,-19,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-03,-25,21,-35,-9,1,6
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-04,-35,9,-37,-20,0,7
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-05,-34,7,-23,-25,-23,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-06,-32,12,-25,-24,-23,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-07,-31,16,-18,-23,-22,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-08,-30,19,-25,-24,-22,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-09,-38,7,-33,-25,-22,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-10,-20,25,-30,-5,2,4
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-11,-29,12,-23,-16,5,5
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-12,-43,-8,-12,-54,-68,17
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-13,-34,7,-25,-24,-23,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-14,-34,9,-21,-23,-22,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-15,-33,14,-36,-24,-23,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-16,-33,13,-30,-21,-19,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-17,-25,18,-39,-9,3,7
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-18,-33,8,-31,-16,3,7
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-19,-37,-4,-38,-26,-23,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-20,-35,6,-35,-26,-23,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-21,-31,12,-21,-22,-20,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-22,-29,19,-14,-21,-20,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-23,-29,18,0,-17,-17,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-24,-23,18,-31,-6,4,6
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-25,-36,4,-36,-20,2,7
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-26,-33,9,-22,-23,-20,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-27,-32,9,-20,-23,-21,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-28,-31,10,-11,-23,-19,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-29,-31,11,-21,-23,-19,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-30,-37,8,-38,-27,-22,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-10-31,-24,21,-42,-13,1,7
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-01,-32,10,-37,-24,1,8
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-02,-47,-11,-13,-58,-69,20
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-03,-33,9,-31,-24,-20,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-04,-31,11,-20,-23,-19,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-05,-29,19,-24,-23,-19,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-06,-25,23,-5,-17,-15,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-07,-15,27,-7,-2,7,4
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-08,-23,16,18,-11,7,4
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-09,-29,11,-25,-23,-19,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-10,-28,13,-28,-23,-20,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-11,-32,5,-28,-23,-19,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-12,-27,18,-22,-22,-19,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-13,-27,15,-15,-18,-16,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-14,-16,22,-9,-3,7,5
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-15,-17,41,27,11,13,3
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-16,-30,8,-25,-24,-20,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-17,-34,4,-38,-27,-21,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-18,-34,1,-36,-25,-20,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-19,-30,14,-36,-24,-20,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-20,-25,20,-11,-24,-25,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-21,-16,21,-7,-6,4,5
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-22,-25,11,6,-12,6,5
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-23,-29,8,-22,-23,-19,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-24,-28,9,-20,-23,-19,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-25,-27,10,-11,-22,-18,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-26,-26,16,-17,-22,-18,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-27,-20,31,-4,-16,-14,9
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-28,-14,23,-6,-2,8,4
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-29,-14,42,15,8,13,3
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-11-30,-28,8,-30,-23,-19,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-01,-26,15,-26,-22,-19,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-02,-24,17,-15,-21,-17,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-03,-22,22,-11,-19,-17,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-04,-22,22,-2,-16,-14,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-05,-12,26,-20,0,8,5
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-06,-21,17,-23,-13,8,5
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-07,-22,14,-27,-21,-19,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-08,-24,12,-29,-22,-18,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-09,-23,14,-14,-20,-17,11
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-10,-20,22,-9,-18,-17,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-11,-24,17,-12,-15,-14,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-12,-13,24,-12,0,9,4
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-13,-20,14,-8,-10,11,5
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-14,-22,12,-18,-20,-18,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-15,-23,11,-27,-20,-18,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-16,-21,15,-17,-19,-17,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-17,-18,22,-16,-17,-17,9
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-18,-19,20,-12,-13,-14,9
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-19,-7,30,-10,7,10,3
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-20,-12,22,-9,-2,18,4
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-21,-13,22,-26,-19,-22,9
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-22,-10,31,-30,-20,-25,9
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-23,-8,49,-17,-17,-26,8
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-24,-35,47,-34,-41,-52,14
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-25,-83,-70,-52,-72,-77,21
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-26,-60,-8,-49,-42,-29,13
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-27,-60,-16,-54,-36,-8,10
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-28,-26,9,-33,-34,-36,14
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-29,-30,10,-35,-35,-38,14
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-30,-26,35,-22,-33,-38,12
BR,Brazil,State of São Paulo,São Paulo,,"",,ChIJ9cXwmIFEzpQR7-ebZCySXMo,2020-12-31,-54,29,-45,-52,-61,17
