Y,M,D,pp24,V_mag_vectorial,T,V_mag,Td
2018,12,04,0.0,2.7915903261452564,20.066666666666663,7.541666666666667,11.174999999999999
2018,12,05,0.0,7.278997518633138,19.374999999999996,10.041666666666666,12.095833333333333
2018,12,06,0.0,7.97194342577999,17.854166666666664,11.0,9.6875
2018,12,07,0.0,3.63667543455109,17.15833333333333,6.5,9.058333333333334
2018,12,08,0.0,7.411960701672828,21.270833333333336,8.375,9.695833333333333
2018,12,09,0.0,5.944554310040188,23.370833333333326,11.166666666666666,12.045833333333334
2018,12,10,6.0,3.0045513378462134,22.99166666666667,4.958333333333333,15.670833333333336
2018,12,11,14.0,8.646354285382406,23.36666666666667,10.333333333333334,18.004166666666663
2018,12,12,0.7,1.7018155623164222,24.387500000000003,6.75,16.629166666666666
2018,12,13,55.8,14.152560083289211,19.583333333333332,16.208333333333332,13.512500000000001
2018,12,14,47.0,1.1759974339555928,20.54583333333333,10.583333333333334,17.19166666666667
2018,12,15,0.0,2.041255560672327,21.754166666666663,9.041666666666666,10.704166666666666
2018,12,16,0.0,9.639574931696144,25.27916666666667,10.25,15.700000000000001
2018,12,17,80.0,4.4673971781462445,22.49166666666667,10.041666666666666,19.029166666666665
2018,12,18,0.0,8.904207473032763,19.170833333333334,10.291666666666666,13.783333333333333
2018,12,19,0.4,7.126915674824491,21.78333333333333,8.916666666666666,17.725
2018,12,20,11.0,6.015442598570897,24.091666666666672,8.708333333333334,20.270833333333332
2018,12,21,45.0,4.902338780555693,23.325,6.541666666666667,18.279166666666665
2018,12,22,0.0,3.8054797935587596,23.2375,8.25,16.65833333333333
2018,12,23,0.0,6.827770383368461,25.02916666666667,7.958333333333333,16.566666666666663
2018,12,24,0.0,5.584207446015854,26.916666666666668,8.333333333333334,16.833333333333336
2018,12,25,0.0,10.049013326317166,26.7625,11.791666666666666,17.687499999999996
2018,12,26,0.0,7.433093940017742,27.72916666666666,10.0,20.337500000000002
2018,12,27,0.0,7.151353870865071,27.77916666666667,10.0,21.220833333333335
2018,12,28,0.0,7.424712339743139,26.64166666666667,8.25,20.587500000000002
2018,12,29,27.0,6.402797277043851,26.333333333333332,9.0,20.245833333333334
2018,12,30,28.0,3.7049482236902715,24.316666666666663,8.875,17.620833333333334
2018,12,31,0.0,7.10056944496673,23.52499999999999,8.083333333333334,13.012499999999998
2019,01,01,0.0,7.830607075109627,27.050000000000008,9.0,21.662499999999998
2019,01,02,11.0,4.871137346144121,27.183333333333334,7.5,23.77916666666667
2019,01,03,0.0,8.810110978137601,21.97083333333333,11.041666666666666,12.25
2019,01,04,0.0,7.842956817838266,23.433333333333334,8.958333333333334,12.495833333333335
2019,01,05,0.0,8.374649793550656,25.975000000000005,9.375,14.916666666666664
2019,01,06,4.0,4.606259887559116,25.470833333333335,9.0,18.583333333333332
2019,01,07,1.0,4.896016082195611,24.462500000000002,6.666666666666667,20.299999999999994
2019,01,08,0.0,3.3059052064491765,26.95,7.625,20.4625
2019,01,09,0.0,1.4693268542965325,27.38333333333333,9.916666666666666,19.487500000000008
2019,01,10,0.4,10.658764809146573,21.829166666666666,11.875,16.183333333333334
2019,01,11,0.0,6.919703932034512,19.545833333333334,8.833333333333334,10.370833333333332
2019,01,12,0.0,9.218896670791796,23.945833333333336,11.75,16.349999999999998
2019,01,13,4.0,5.23054231942991,24.091666666666665,7.208333333333333,20.441666666666666
2019,01,14,0.0,4.721534105638951,24.120833333333337,6.583333333333333,20.429166666666664
2019,01,15,7.0,5.594925249073995,22.850000000000005,8.125,20.60833333333333
2019,01,16,37.0,1.1652556555442144,23.36666666666667,5.333333333333333,19.179166666666664
2019,01,17,0.0,10.173789628508095,22.1375,12.458333333333334,15.612500000000002
2019,01,18,4.2,9.627965643187885,18.720833333333328,11.5,13.15
2019,01,19,0.2,5.4217560575714305,20.758333333333333,7.791666666666667,14.183333333333332
2019,01,20,0.0,9.552511971935743,22.77083333333334,10.833333333333334,14.745833333333332
2019,01,21,0.0,6.766490365337218,25.441666666666663,7.5,17.00416666666667
2019,01,22,0.0,8.672205423196457,28.4875,9.541666666666666,19.5125
2019,01,23,0.0,8.459384595037246,27.437499999999996,11.083333333333334,21.020833333333336
2019,01,24,0.0,8.808538018842421,26.362500000000008,10.541666666666666,20.84583333333333
2019,01,25,26.0,9.904820358031662,24.16666666666667,12.041666666666666,20.77916666666667
2019,01,26,0.8,2.937711893167358,26.587500000000006,5.875,22.433333333333334
2019,01,27,0.0,6.021190270137741,27.775000000000002,7.541666666666667,23.149999999999995
2019,01,28,0.0,7.868431303690896,30.616666666666664,8.791666666666666,23.9375
2019,01,29,0.0,8.815426312595163,31.758333333333336,11.291666666666666,24.229166666666668
2019,01,30,39.0,4.3931780229566035,26.720833333333342,8.708333333333334,21.95833333333334
2019,01,31,0.0,4.392771132791556,25.387500000000003,8.875,17.941666666666666
2019,02,01,0.0,2.425476995105235,28.358333333333338,6.25,22.941666666666663
2019,02,02,0.0,11.323182968402486,24.954166666666662,13.666666666666666,16.299999999999997
2019,02,03,0.0,8.112631421064632,20.100000000000005,10.541666666666666,11.39583333333333
2019,02,04,0.0,5.001367489797513,22.04166666666666,6.875,14.4
2019,02,05,0.0,5.794971000841185,23.49166666666666,6.791666666666667,15.054166666666665
2019,02,06,0.0,7.3801798015209465,25.00833333333333,8.291666666666666,17.258333333333333
2019,02,07,0.0,8.653704446797184,26.84583333333333,9.5,18.529166666666665
2019,02,08,0.0,6.32865694787656,28.52916666666667,7.916666666666667,20.033333333333335
2019,02,09,0.0,3.0174891427414448,28.383333333333336,5.416666666666667,20.591666666666665
2019,02,10,0.0,4.632437964150345,28.599999999999994,5.416666666666667,19.941666666666666
2019,02,11,13.0,9.658092327630118,24.39166666666667,10.291666666666666,18.141666666666666
2019,02,12,0.0,12.926390646392456,18.1125,13.458333333333334,8.1
2019,02,13,0.0,5.419723363002553,20.066666666666666,6.958333333333333,9.895833333333332
2019,02,14,9.0,2.2100231345296475,20.491666666666664,5.125,14.366666666666667
2019,02,15,0.0,2.136904490932633,21.60416666666666,3.75,15.350000000000001
2019,02,16,0.0,3.124600344055131,23.774999999999995,4.041666666666667,16.433333333333334
2019,02,17,0.0,6.8862198409983275,26.191666666666663,8.375,19.0625
2019,02,18,0.0,7.231168779919368,27.11666666666666,8.041666666666666,20.27916666666667
2019,02,19,0.0,5.385025799000668,29.599999999999998,6.666666666666667,20.349999999999998
2019,02,20,0.0,5.5050190519730995,31.379166666666666,6.291666666666667,20.775000000000002
2019,02,21,0.0,4.4325313723371975,29.791666666666668,8.833333333333334,20.795833333333338
2019,02,22,0.4,4.416636745238662,28.854166666666668,6.541666666666667,21.870833333333334
2019,02,23,22.3,2.9610167653213124,24.587500000000006,4.833333333333333,22.74166666666667
2019,02,24,1.2,5.3317959555967676,21.84583333333333,6.625,16.191666666666666
2019,02,25,0.0,6.401754378632492,19.116666666666667,9.625,8.779166666666669
2019,02,26,0.0,6.830799452674354,17.779166666666665,7.791666666666667,6.529166666666666
2019,02,27,0.0,7.0523452685869765,20.116666666666667,8.125,8.0
2019,02,28,0.4,2.7341083367908134,20.304166666666664,6.166666666666667,12.43333333333333
2019,03,01,0.0,8.78092684538839,24.087500000000002,11.625,16.479166666666668
2019,03,02,0.0,5.565625044545824,23.32083333333334,8.708333333333334,14.583333333333334
2019,03,03,0.0,8.001712675357428,22.412500000000005,9.125,14.583333333333334
2019,03,04,40.6,1.243472684675753,22.504166666666663,6.916666666666667,18.258333333333333
2019,03,05,0.0,1.9428691515966006,22.32083333333333,4.166666666666667,18.145833333333336
2019,03,06,0.0,4.557059889140344,26.037500000000005,5.875,19.966666666666665
2019,03,07,0.0,5.295080520847342,28.125000000000004,8.208333333333334,22.545833333333324
2019,03,08,31.0,10.563937038606504,20.291666666666668,12.416666666666666,14.745833333333335
2019,03,09,0.0,9.158375178575355,17.004166666666666,11.375,9.004166666666666
2019,03,10,0.0,4.581728047547565,19.65,7.291666666666667,12.241666666666669
2019,03,11,0.0,8.70867266355826,21.100000000000005,10.75,14.029166666666667
2019,03,12,23.5,3.161548293440015,20.579166666666666,6.75,18.041666666666668
2019,03,13,0.0,6.57398264917861,20.145833333333332,7.625,16.3375
2019,03,14,0.0,4.081093674632876,20.762499999999996,5.625,16.249999999999996
2019,03,15,0.4,7.5741617244650055,21.975000000000005,8.375,19.066666666666666
2019,03,16,0.0,8.647803915224985,23.499999999999996,9.125,19.7625
2019,03,17,7.2,5.3336132549978625,24.2375,7.458333333333333,19.062500000000004
2019,03,18,0.0,3.397727757210405,24.625,4.625,18.45
2019,03,19,0.1,7.087783128120339,18.587500000000002,9.25,12.695833333333335
2019,03,20,1.0,9.234295404881633,16.5375,10.208333333333334,8.312500000000002
2019,03,21,0.0,2.3849469028891805,16.0875,5.083333333333333,8.341666666666667
2019,03,22,0.0,5.5633646161805235,18.391666666666666,6.583333333333333,10.595833333333333
2019,03,23,0.0,5.465657325844627,19.316666666666666,6.041666666666667,12.6
2019,03,24,0.0,6.926961293270825,20.075000000000003,9.625,12.025
2019,03,25,0.0,9.519041141972728,16.241666666666664,10.083333333333334,8.533333333333335
2019,03,26,0.0,6.65164171665563,17.275000000000002,7.958333333333333,11.204166666666666
2019,03,27,0.0,4.070940663880623,17.804166666666667,6.5,11.795833333333333
2019,03,28,0.0,9.86188888047924,20.604166666666664,10.958333333333334,14.091666666666667
2019,03,29,0.0,6.921778260389951,22.145833333333332,8.916666666666666,17.237499999999997
2019,03,30,0.0,2.308448154545001,24.470833333333335,2.9583333333333335,18.995833333333334
2019,03,31,0.0,3.0968285954085797,24.454166666666666,4.416666666666667,18.916666666666668
2019,04,01,0.0,4.299684137068563,23.583333333333332,5.5,19.30833333333333
2019,04,02,0.0,2.812137797371645,25.99166666666666,6.166666666666667,20.287500000000005
2019,04,03,0.0,8.199524448490225,21.462500000000002,10.541666666666666,14.354166666666666
2019,04,04,12.0,3.9419709677133774,21.55,9.708333333333334,16.975
2019,04,05,0.0,11.723109921897978,17.5125,12.416666666666666,11.054166666666667
2019,04,06,0.0,3.207190394520006,16.974999999999998,5.125,10.9625
2019,04,07,0.0,4.319753784332731,18.820833333333333,5.708333333333333,11.9
2019,04,08,0.0,4.235651848303249,20.65416666666667,4.916666666666667,12.404166666666669
2019,04,09,0.0,4.89888262363711,22.025000000000002,5.458333333333333,14.479166666666666
2019,04,10,0.0,5.57048108969435,23.03333333333333,6.458333333333333,15.904166666666669
2019,04,11,10.0,5.62143225597109,17.90416666666667,8.041666666666666,14.09583333333333
2019,04,12,0.0,3.788602673846623,15.387500000000001,4.791666666666667,9.875
2019,04,13,0.0,8.373125172173703,19.783333333333328,8.916666666666666,12.049999999999997
2019,04,14,0.0,2.7145556282162566,21.995833333333334,5.375,15.72916666666667
2019,04,15,0.0,7.585109885641535,18.97083333333333,9.291666666666666,13.604166666666664
2019,04,16,0.0,2.849545393911423,17.10833333333333,5.541666666666667,11.329166666666664
2019,04,17,0.0,6.954892845992391,20.108333333333334,8.416666666666666,14.395833333333336
2019,04,18,0.0,5.771388564927722,20.6875,6.166666666666667,14.020833333333334
2019,04,19,0.0,4.781185786515058,22.57916666666667,5.708333333333333,16.183333333333334
2019,04,20,0.0,5.954564487352971,20.44166666666667,8.5,14.075000000000001
2019,04,21,0.0,2.356406487026526,16.500000000000004,4.458333333333333,11.325000000000001
2019,04,22,0.0,2.2958647470627613,15.983333333333334,3.3333333333333335,11.2125
2019,04,23,0.0,5.397377261877407,16.683333333333334,6.25,11.9375
2019,04,24,0.0,5.251143661412734,16.60416666666666,6.25,13.4
2019,04,25,0.0,13.985329574015653,18.63333333333333,14.833333333333334,14.904166666666667
2019,04,26,17.0,9.890725860800458,17.82916666666667,10.583333333333334,15.658333333333333
2019,04,27,11.899999999999999,4.602114511849266,18.158333333333335,6.375,16.933333333333337
2019,04,28,0.0,2.325026063044629,19.25,4.125,15.816666666666665
2019,04,29,0.0,5.253784840808287,19.016666666666666,6.541666666666667,15.566666666666668
2019,04,30,0.0,4.758907764920156,15.066666666666665,7.208333333333333,8.583333333333334
2019,05,01,0.0,5.940443716944387,14.679166666666665,7.25,7.595833333333331
2019,05,02,0.0,10.025358176184094,19.029166666666665,10.958333333333334,12.241666666666665
2019,05,03,0.0,2.865332939318285,20.595833333333335,4.625,13.695833333333333
2019,05,04,0.0,9.18992335480012,19.037500000000005,9.875,14.21666666666667
2019,05,05,13.4,7.235217440136752,19.058333333333334,9.458333333333334,17.93333333333333
2019,05,06,11.2,6.17857619160786,16.970833333333335,7.458333333333333,13.2125
2019,05,07,0.0,6.860381151391016,14.979166666666664,7.791666666666667,11.029166666666669
2019,05,08,1.0,5.966349798106717,17.087500000000002,8.541666666666666,12.858333333333334
2019,05,09,0.7,7.847125027557863,17.408333333333335,9.791666666666666,15.033333333333331
2019,05,10,22.6,9.306714438692532,16.608333333333338,10.25,14.024999999999999
2019,05,11,0.0,7.831041735729426,14.987499999999999,8.75,9.533333333333333
2019,05,12,0.0,5.492080316268802,15.995833333333332,5.958333333333333,9.1375
2019,05,13,0.0,2.614286362902301,18.00416666666667,7.0,10.629166666666665
2019,05,14,0.0,6.581955236120583,13.429166666666665,9.041666666666666,7.666666666666667
2019,05,15,0.0,5.978623946752634,16.116666666666664,6.375,10.795833333333334
2019,05,16,0.0,4.822619679979512,16.241666666666664,5.666666666666667,12.529166666666663
2019,05,17,0.0,12.457365521720615,19.57916666666667,13.541666666666666,15.029166666666667
2019,05,18,0.0,7.412785735819809,20.583333333333332,8.916666666666666,16.004166666666666
2019,05,19,7.1,6.074737258362896,15.804166666666669,6.75,13.429166666666669
2019,05,20,0.0,9.996805918115136,13.875000000000002,10.666666666666666,10.637500000000001
2019,05,21,20.0,10.680462177363895,14.483333333333333,11.916666666666666,11.670833333333333
2019,05,22,0.0,7.254529299065995,13.399999999999999,8.083333333333334,8.679166666666667
2019,05,23,0.0,2.5351192914212355,12.245833333333332,3.625,5.495833333333334
2019,05,24,0.0,3.2384831638894065,13.295833333333334,3.6666666666666665,6.129166666666667
2019,05,25,0.0,6.979078930638827,14.762500000000003,7.833333333333333,8.433333333333334
2019,05,26,0.0,7.96339449706393,16.01666666666667,8.708333333333334,11.85
2019,05,27,0.0,1.9049568327440007,15.558333333333332,2.625,13.716666666666667
2019,05,28,0.0,2.467129395382218,14.679166666666665,3.5833333333333335,11.612499999999999
2019,05,29,0.0,3.2214695517653724,11.358333333333333,4.625,7.216666666666665
2019,05,30,0.0,8.32155720677268,11.804166666666667,9.166666666666666,7.304166666666667
2019,05,31,0.1,4.9895377973565855,13.0625,6.291666666666667,8.8125
2019,06,01,0.0,4.21786905846926,15.029166666666669,5.375,11.570833333333333
2019,06,02,0.0,2.6149098537946243,15.020833333333334,3.4166666666666665,11.658333333333337
2019,06,03,0.0,2.86228684643673,15.741666666666665,4.375,10.908333333333333
2019,06,04,0.0,8.634503346475416,15.087499999999999,9.125,10.6875
2019,06,05,0.0,12.580419732824012,16.0,13.125,10.758333333333333
2019,06,06,0.0,8.668322086843991,17.0125,9.416666666666666,13.3125
2019,06,07,1.0,6.631046240510218,15.858333333333329,7.333333333333333,8.679166666666667
2019,06,08,0.0,3.601200952773525,13.416666666666666,4.166666666666667,2.5458333333333334
2019,06,09,0.0,6.037128865055082,14.808333333333337,6.541666666666667,6.504166666666666
2019,06,10,0.0,3.130626983043781,17.283333333333335,5.25,14.595833333333333
2019,06,11,0.0,8.16554168213436,15.183333333333332,9.875,12.966666666666663
2019,06,12,2.0,4.217119928936658,18.99166666666667,7.166666666666667,17.100000000000005
2019,06,13,6.0,6.265549206808133,17.66666666666667,8.041666666666666,16.666666666666668
2019,06,14,0.7,4.765511167582204,16.03333333333333,7.541666666666667,14.866666666666667
2019,06,15,37.0,12.355943734321219,12.783333333333331,13.583333333333334,11.183333333333335
2019,06,16,44.1,12.229213309912465,15.666666666666664,13.916666666666666,14.979166666666666
2019,06,17,22.1,3.2289495071335597,16.224999999999998,5.0,15.70833333333333
2019,06,18,55.0,7.451400407824404,12.454166666666666,8.458333333333334,10.329166666666667
2019,06,19,0.0,9.542109732980963,13.637499999999998,10.125,5.979166666666667
2019,06,20,0.0,2.4303740212592393,11.6875,5.333333333333333,7.099999999999999
2019,06,21,0.0,6.486760581809061,13.745833333333335,6.875,10.245833333333334
2019,06,22,0.0,2.8149354495386647,16.745833333333334,3.2916666666666665,14.054166666666665
2019,06,23,0.0,2.448547050977517,17.895833333333332,3.7083333333333335,16.25
2019,06,24,0.0,4.475993710923385,13.916666666666664,7.541666666666667,12.366666666666665
2019,06,25,9.0,11.79196280286931,11.679166666666665,13.5,5.879166666666669
2019,06,26,0.0,4.77735647275902,9.000000000000002,7.125,-0.16249999999999995
2019,06,27,0.0,12.159335549603327,11.279166666666667,13.875,1.425
2019,06,28,0.0,4.213868912178899,13.408333333333331,6.833333333333333,10.466666666666667
2019,06,29,1.4,4.745198126873235,13.191666666666665,5.791666666666667,11.766666666666667
2019,06,30,1.4,6.981697567432312,10.445833333333335,8.166666666666666,7.829166666666666
2019,07,01,0.0,5.9453699978691406,8.179166666666667,7.75,2.416666666666666
2019,07,02,0.0,7.716700069143419,10.824999999999998,9.666666666666666,3.700000000000001
2019,07,03,0.0,9.908359232263953,8.391666666666667,10.416666666666666,-0.09583333333333344
2019,07,04,0.0,9.177612410963324,7.270833333333333,10.083333333333334,-0.11249999999999998
2019,07,05,0.0,10.844769484032641,5.9458333333333355,11.166666666666666,-0.012500000000000002
2019,07,06,0.0,3.4564046111615796,6.179166666666667,3.75,-0.9458333333333334
2019,07,07,0.0,5.785739737975628,7.949999999999999,6.916666666666667,0.8958333333333331
2019,07,08,0.0,7.109211200689353,10.391666666666667,7.541666666666667,2.920833333333333
2019,07,09,0.0,4.580066499397826,12.74583333333333,4.916666666666667,6.929166666666667
2019,07,10,0.0,2.356111249031442,13.354166666666666,3.9166666666666665,9.179166666666667
2019,07,11,0.0,4.603617833474454,12.887500000000001,5.083333333333333,9.55
2019,07,12,44.3,4.664364660478438,14.616666666666667,7.166666666666667,12.937499999999998
2019,07,13,0.0,3.738494116220312,10.116666666666667,4.708333333333333,7.358333333333333
2019,07,14,0.0,1.611817480216433,9.045833333333334,3.25,6.254166666666667
2019,07,15,0.0,1.459155204802213,12.116666666666665,3.5416666666666665,7.341666666666666
2019,07,16,0.0,3.866695238761624,10.337499999999999,4.333333333333333,4.629166666666666
2019,07,17,0.0,11.900007340603771,12.979166666666664,12.333333333333334,5.941666666666667
2019,07,18,0.0,5.212100214593136,13.954166666666664,6.791666666666667,8.904166666666667
2019,07,19,0.2,2.639558988430222,14.633333333333335,5.041666666666667,10.97916666666667
2019,07,20,0.0,6.5721283784158135,16.120833333333334,6.958333333333333,13.741666666666665
2019,07,21,0.3,11.068766206758479,21.4875,15.041666666666666,15.883333333333335
2019,07,22,11.1,9.483306215501102,12.779166666666667,11.625,4.645833333333333
2019,07,23,0.0,7.852098557782403,10.316666666666666,8.208333333333334,5.154166666666666
2019,07,24,0.0,5.492639674526632,10.266666666666667,6.125,2.0791666666666666
2019,07,25,0.0,7.623166301665418,10.412499999999998,7.875,6.8
2019,07,26,19.7,4.394206182934792,12.31666666666667,6.833333333333333,11.64583333333333
2019,07,27,0.5,2.553152641676833,12.695833333333333,3.9583333333333335,8.954166666666664
2019,07,28,0.0,6.576799791461026,12.179166666666667,7.583333333333333,9.062500000000002
2019,07,29,0.0,2.1866362318130967,13.087500000000004,3.1666666666666665,9.495833333333334
2019,07,30,0.0,0.49259670139546674,12.4125,5.166666666666667,8.5
2019,07,31,0.0,10.035757953096635,15.108333333333333,11.041666666666666,10.737499999999997
2019,08,01,0.0,9.39527459097162,14.108333333333336,10.875,6.074999999999999
2019,08,02,0.0,12.58775799680708,11.270833333333334,13.5,0.03333333333333333
2019,08,03,0.0,6.860344843379726,11.066666666666665,7.458333333333333,0.85
2019,08,04,0.0,9.88702911189513,12.279166666666669,10.333333333333334,1.7041666666666666
2019,08,05,0.0,12.81283479969144,13.920833333333334,12.916666666666666,4.3500000000000005
2019,08,06,0.0,11.454441283638086,16.333333333333332,12.625,7.449999999999999
2019,08,07,0.0,7.101223446675794,13.654166666666669,8.541666666666666,5.945833333333334
2019,08,08,0.0,7.997041375211228,11.791666666666664,10.291666666666666,4.1000000000000005
2019,08,09,14.1,7.919144250244502,9.387500000000001,9.166666666666666,6.3374999999999995
2019,08,10,0.2,5.719893128045958,10.345833333333333,7.416666666666667,2.9583333333333335
2019,08,11,0.0,7.256283546359915,12.733333333333334,8.25,5.524999999999999
2019,08,12,0.0,8.17615075827866,11.937499999999998,10.791666666666666,5.8625
2019,08,13,0.0,7.674217539054788,7.199999999999999,8.166666666666666,0.10833333333333317
2019,08,14,0.0,6.010436472724444,6.579166666666667,8.416666666666666,-0.5791666666666667
2019,08,15,0.0,7.995125047360677,11.299999999999999,8.916666666666666,4.7
2019,08,16,0.0,4.077541306351169,15.008333333333333,4.875,9.683333333333335
2019,08,17,32.0,4.787022923373801,14.729166666666666,5.833333333333333,11.120833333333332
2019,08,18,0.0,9.184684598741974,10.354166666666666,11.625,4.400000000000001
2019,08,19,0.0,5.128922215302646,6.433333333333334,6.833333333333333,-1.7916666666666663
2019,08,20,0.0,6.207889112895257,8.195833333333333,7.75,0.9958333333333335
2019,08,21,0.0,8.484876688167175,9.6,9.583333333333334,3.9708333333333328
2019,08,22,0.0,4.510426123777615,11.291666666666666,5.791666666666667,6.0375000000000005
2019,08,23,0.0,1.9743518748293987,11.525,3.2916666666666665,5.154166666666667
2019,08,24,0.0,7.593642677738409,13.799999999999999,8.416666666666666,8.791666666666666
2019,08,25,0.0,6.4006509771413524,15.058333333333335,7.541666666666667,9.4875
2019,08,26,0.0,4.227568739767789,17.599999999999998,5.291666666666667,13.604166666666664
2019,08,27,0.0,4.507129396803608,18.249999999999996,5.5,14.316666666666663
2019,08,28,0.0,11.722315858190482,20.55,12.666666666666666,15.074999999999998
2019,08,29,3.0,0.9428157554265602,21.150000000000002,9.208333333333334,14.550000000000002
2019,08,30,0.0,4.958696831145438,14.208333333333336,5.833333333333333,6.7124999999999995
2019,08,31,0.0,4.413518835990436,12.770833333333334,5.833333333333333,3.1666666666666665
2019,09,01,0.0,6.037547539777178,11.329166666666666,7.333333333333333,0.4208333333333334
2019,09,02,0.0,2.786132751446089,10.525,5.958333333333333,0.07083333333333337
2019,09,03,0.0,7.9659636067258415,8.491666666666665,8.458333333333334,-1.395833333333333
2019,09,04,0.0,5.332556598043458,8.941666666666668,7.541666666666667,-1.9958333333333336
2019,09,05,0.0,8.908251937694287,9.366666666666667,9.666666666666666,1.2625
2019,09,06,0.0,10.389547472293735,11.975000000000001,11.708333333333334,6.9916666666666645
2019,09,07,0.0,5.217319352288812,14.762500000000001,7.458333333333333,10.916666666666666
2019,09,08,0.0,2.2519641672180373,13.941666666666668,4.083333333333333,10.904166666666667
2019,09,09,21.9,7.991297955432522,13.570833333333333,10.083333333333334,12.062499999999998
2019,09,10,2.0,5.546243978326058,13.516666666666666,7.166666666666667,10.754166666666665
2019,09,11,0.0,6.350209286939607,13.716666666666667,7.291666666666667,8.845833333333335
2019,09,12,0.0,4.219910037799154,13.275,6.666666666666667,5.991666666666666
2019,09,13,0.0,1.8433679469182747,14.4375,4.875,7.533333333333334
2019,09,14,0.0,8.76749937550393,15.512500000000003,10.083333333333334,8.933333333333334
2019,09,15,0.0,5.370117945373473,17.47083333333333,7.041666666666667,12.604166666666664
2019,09,16,0.0,9.311480207790245,16.308333333333334,10.916666666666666,4.991666666666666
2019,09,17,0.0,6.980583868683601,16.029166666666665,8.333333333333334,0.725
2019,09,18,0.0,3.1808314210352515,16.495833333333334,6.75,5.250000000000001
2019,09,19,0.0,4.480388655733296,17.062499999999996,11.458333333333334,3.954166666666666
2019,09,20,0.0,4.507520170143831,13.791666666666666,5.416666666666667,-2.8791666666666664
2019,09,21,0.0,5.04857284921043,16.683333333333334,7.125,-0.4958333333333334
2019,09,22,0.0,6.0653446601081775,14.86666666666666,8.833333333333334,-2.2708333333333335
2019,09,23,0.0,10.177549839529703,15.033333333333331,11.75,4.312500000000001
2019,09,24,0.0,5.287644129577844,18.599999999999998,6.125,6.708333333333333
2019,09,25,0.0,4.2813120982702415,22.47083333333333,6.333333333333333,6.979166666666668
2019,09,26,0.0,5.88064408526709,20.483333333333334,7.208333333333333,9.904166666666667
2019,09,27,0.0,12.205419784934712,16.295833333333334,12.708333333333334,9.420833333333333
2019,09,28,0.0,10.194565098022206,17.325000000000003,12.166666666666666,10.433333333333334
2019,09,29,0.0,8.684230035987728,20.9875,9.333333333333334,13.39583333333333
2019,09,30,0.2,7.174012499766469,22.462500000000002,13.083333333333334,13.141666666666664
2019,10,01,46.1,12.348565333811864,14.52916666666667,13.541666666666666,10.545833333333334
2019,10,02,0.0,15.69340105223647,14.23333333333334,16.958333333333332,4.45
2019,10,03,0.0,13.293805208703859,11.245833333333332,15.083333333333334,5.2375
2019,10,04,4.9,9.953632419474506,13.795833333333334,10.75,11.741666666666667
2019,10,05,1.0,5.196696659539344,15.445833333333335,7.291666666666667,9.7875
2019,10,06,0.0,8.987735373159992,16.041666666666668,10.541666666666666,6.845833333333334
2019,10,07,0.0,6.6495142222007475,19.179166666666664,11.125,7.429166666666666
2019,10,08,0.0,3.2158511510503414,19.375,4.0,3.900000000000001
2019,10,09,0.0,4.723078755366289,20.5375,6.708333333333333,10.6875
2019,10,10,10.2,6.456486243441821,22.34166666666667,8.166666666666666,16.43333333333333
2019,10,11,29.0,6.43133664271218,21.512500000000003,9.291666666666666,17.412499999999998
2019,10,12,80.0,9.773785318917014,18.933333333333334,11.833333333333334,17.016666666666673
2019,10,13,0.0,9.274754722914546,17.99583333333333,10.875,13.066666666666665
2019,10,14,0.0,14.850903393259284,11.354166666666666,16.208333333333332,3.1666666666666665
2019,10,15,1.0,10.36689011379129,11.370833333333332,11.291666666666666,6.6000000000000005
2019,10,16,12.0,12.219637134652135,14.195833333333333,12.666666666666666,12.199999999999998
2019,10,17,33.4,9.128619137472615,16.862499999999997,12.375,15.12083333333333
2019,10,18,2.0,8.11698238961689,18.37916666666667,9.083333333333334,10.879166666666668
2019,10,19,0.0,2.699719055679812,17.629166666666666,4.833333333333333,9.7
2019,10,20,0.0,8.781137107232011,15.637500000000003,9.25,9.629166666666668
2019,10,21,1.1,1.8804818153876075,15.604166666666664,5.0,11.770833333333334
2019,10,22,0.0,4.907143958622201,17.0875,7.125,7.670833333333332
2019,10,23,0.0,8.03682101691978,17.420833333333334,9.75,7.816666666666666
2019,10,24,0.0,3.250347987077798,18.954166666666666,5.333333333333333,7.445833333333334
2019,10,25,0.0,4.648551906995473,23.316666666666674,6.208333333333333,11.916666666666666
2019,10,26,0.0,9.136581988112594,24.98333333333333,10.25,11.920833333333333
2019,10,27,0.9,6.576027495196991,23.237499999999997,8.791666666666666,15.299999999999997
2019,10,28,7.9,5.593320258582503,20.766666666666673,8.541666666666666,17.970833333333335
2019,10,29,0.0,9.789022556461914,17.041666666666664,11.333333333333334,13.083333333333334
2019,10,30,0.0,8.463349456268695,18.554166666666664,11.375,13.570833333333331
2019,10,31,0.0,7.815480151890906,19.183333333333334,9.041666666666666,9.595833333333333
2019,11,01,0.0,12.226567964174144,19.712500000000002,13.708333333333334,15.283333333333339
2019,11,02,0.0,6.576909164715607,23.05416666666667,8.791666666666666,15.854166666666664
2019,11,03,0.0,4.174981239722073,19.312500000000004,10.25,9.679166666666667
2019,11,04,40.2,3.730562228407048,20.879166666666666,6.125,18.224999999999998
2019,11,05,8.0,1.8955817543378268,20.629166666666666,6.083333333333333,14.120833333333335
2019,11,06,0.0,6.37973671576793,21.691666666666666,6.916666666666667,13.554166666666672
